word,pos,frequency
underbar,adjective,67.23
post,noun,67.02
extra,adjective,66.9
offer,noun,66.85
sektor,noun,66.75
vinst,noun,66.65
inflytande,noun,66.6
budskap,noun,66.59
klicka,verb,66.58
tips,noun,66.37
världskrig,noun,66.36
med tanke på,prep,66.31
självklar,adjective,66.24
båt,noun,66.17
borta,adverb,66.14
regional,adjective,66.06
framåt,adverb,66.04
skiva,noun,66.0
karaktär,noun,66.0
omkring,adverb,65.97
ansikte,noun,65.96
i början,prep,65.88
aktivitet,noun,65.76
ost,noun,65.67
fängelse,noun,65.6
motsvarande,adjective,65.56
synas,verb,65.54
mor ,noun,65.46
ända,adverb,65.38
ledamot,noun,65.34
i enlighet med,prep,65.2
civil,adjective,65.17
uppenbar,adjective,65.12
skull,noun,65.07
arbetslöshet,noun,65.0
generation,noun,64.92
återigen,adverb,64.84
initiativ,noun,64.56
fastställa,verb,64.47
säsong,noun,64.38
parlament,noun,64.38
tacka,verb,64.24
hota,verb,64.07
tusentals,adverb,64.02
pojke,noun,63.91
version,noun,63.9
existera,verb,63.72
himmel,noun,63.39
reaktion,noun,63.39
rikta,verb,63.25
påstående,noun,63.24
kurs,noun,63.24
öst,noun,63.12
affär,noun,63.08
tidigt,adverb,62.99
upplevelse,noun,62.97
riktning,noun,62.93
vetenskap,noun,62.83
avsnitt,noun,62.81
handel,noun,62.81
sträckning,noun,62.79
locka,verb,62.67
redovisa,verb,62.59
uttalande,noun,62.58
respektive,conj,62.53
para,verb,62.49
störa,verb,62.42
någonstans,adverb,62.31
respekt,noun,62.24
rapportera,verb,62.23
knappt,adverb,62.21
enkelt,adverb,62.17
omständighet,noun,62.09
hänsyn,noun,62.05
ikväll,adverb,62.03
begära,verb,61.92
rubrik,noun,61.88
producera,verb,61.86
utsträckning,noun,61.82
begå,verb,61.74
institution,noun,61.59
förstöra,verb,61.58
boll,noun,61.53
grunda,verb,61.49
förbi,prep,61.34
luft,noun,61.33
industri,noun,61.23
tåg,noun,61.07
skada,verb,61.02
uppfylla,verb,60.84
akta,verb,60.82
förhandling,noun,60.69
syfta,verb,60.6
byggnad,noun,60.45
bror,noun,60.45
skrift,noun,60.43
hälft,noun,60.43
allmänhet,noun,60.26
orsaka,verb,60.24
i slutet,prep,60.23
drygt,adverb,60.1
lever,noun,60.09
bloggare,noun,60.07
tävling,noun,59.87
kommunikation,noun,59.79
plocka,verb,59.59
patient,noun,59.58
sjunga,verb,59.53
vakna,verb,59.51
hälsa,noun,59.45
piratparti,noun,59.45
centrum,noun,59.43
otroligt,adverb,59.42
roligt,adverb,59.42
träna,verb,59.09
bord,noun,59.07
förrän,subj,59.06
reda,noun,59.02
vidta,verb,59.02
mana,verb,58.88
väljare,noun,58.84
uppmana,verb,58.76
publik,noun,58.71
motstånd,noun,58.6
lida,verb,58.6
lägenhet,noun,58.56
vänsterparti,noun,58.46
användare,noun,58.35
avslöja,verb,58.29
fiende,noun,58.26
lopp,noun,58.2
återvända,verb,58.17
utmaning,noun,58.16
hopp,noun,58.14
konkurrens,noun,58.14
dröm,noun,58.07
detalj,noun,58.03
nedan,adverb,57.98
placera,verb,57.94
litteratur,noun,57.85
ana,verb,57.79
inställning,noun,57.78
armé,noun,57.72
pröva,verb,57.64
egenskap,noun,57.61
rekommendera,verb,57.61
synpunkt,noun,57.51
undan,prep,57.5
angående,prep,57.49
präst,noun,57.44
webbplats,noun,57.41
bostad,noun,57.37
vardag,noun,57.37
gratis,adverb,57.31
återkomma,verb,57.2
bevisa,verb,57.17
anställd,noun,57.15
förbjuda,verb,57.13
uttala,verb,57.08
investering,noun,57.01
fira,verb,56.93
försäljning,noun,56.93
klubb,noun,56.9
citat,noun,56.87
palestinier,noun,56.84
utrymme,noun,56.83
förr,adverb,56.75
svårt,adverb,56.72
påminna,verb,56.57
aktör,noun,56.53
omkring,prep,56.37
fokus,noun,56.32
beröra,verb,56.26
ägare,noun,56.2
kapital,noun,56.03
minister,noun,55.85
titel,noun,55.79
glädje,noun,55.79
anpassa,verb,55.79
något,adverb,55.74
utgångspunkt,noun,55.74
nätverk,noun,55.73
scen,noun,55.67
nytta,noun,55.62
begränsa,verb,55.6
sikte,noun,55.52
som vanligt,adverb,55.42
avstånd,noun,55.37
fly,verb,55.32
i övrigt,adverb,55.3
inflation,noun,55.13
ben,noun,55.11
definition,noun,54.94
uppmärksamhet,noun,54.9
ladda,verb,54.89
jul,noun,54.78
dåligt,adverb,54.56
passera,verb,54.39
herre,noun,54.34
i fråga om,prep,54.28
klimat,noun,54.24
var,pronoun,54.15
topp,noun,54.11
troligen,adverb,54.11
landsting,noun,53.95
kompis,noun,53.95
främja,verb,53.95
undersöka,verb,53.89
kilometer,noun,53.72
reform,noun,53.71
testa,verb,53.66
uppenbarligen,adverb,53.53
rakt,adverb,53.53
desto,adverb,53.5
trupp,noun,53.44
vart,adverb,53.43
seger,noun,53.38
centerparti,noun,53.37
förlust,noun,53.3
själ,noun,53.26
öde,noun,53.22
mord,noun,53.2
dokument,noun,53.17
upphöra,verb,53.15
folkparti,noun,53.14
kraftigt,adverb,53.14
reagera,verb,53.1
middag,noun,53.1
hjärna,noun,53.02
fast,subj,53.01
förtroende,noun,52.99
upphovsrätt,noun,52.95
förordning,noun,52.95
skuld,noun,52.87
professor,noun,52.61
inklusive,prep,52.53
yrkande,noun,52.51
skrivning,noun,52.51
beskrivning,noun,52.51
lycka,noun,52.51
äng,noun,52.49
hänvisa,verb,52.38
buss,noun,52.35
make,noun,52.21
plan,noun,52.0
stil,noun,51.78
förbund,noun,51.74
tolkning,noun,51.7
utöver,prep,51.6
syster,noun,51.59
berg,noun,51.57
motståndare,noun,51.53
beteende,noun,51.29
bud,noun,51.28
träning,noun,51.25
vare sig,conj,51.25
äktenskap,noun,51.11
inslag,noun,50.92
förhindra,verb,50.9
delning,noun,50.82
kapitalism,noun,50.81
bilaga,noun,50.76
invånare,noun,50.64
struktur,noun,50.56
sjukhus,noun,50.51
visning,noun,50.3
tack vare,prep,50.23
gentemot,prep,50.23
aspekt,noun,50.22
godkänna,verb,50.2
dialog,noun,50.17
vägg,noun,50.14
oro,noun,50.14
tema,noun,50.11
helhet,noun,50.05
satsning,noun,50.02
statistik,noun,50.0
beräkna,verb,49.99
resonemang,noun,49.97
förbud,noun,49.95
dollar,noun,49.94
längs,prep,49.8
fixa,verb,49.79
kollega,noun,49.68
inträffa,verb,49.66
sjukvård,noun,49.6
överleva,verb,49.51
meddelande,noun,49.48
näringsliv,noun,49.43
låna,verb,49.26
förståelse,noun,49.23
fisk,noun,49.17
konsument,noun,49.13
framhålla,verb,49.07
storlek,noun,49.07
telefon,noun,48.95
kön,noun,48.94
roman,noun,48.7
laga,verb,48.7
lån,noun,48.68
likna,verb,48.67
lita,verb,48.62
säng,noun,48.59
rädsla,noun,48.56
skit,noun,48.52
tänkande,noun,48.51
arm,noun,48.45
bruk,noun,48.4
radio,noun,48.33
granska,verb,48.31
bekräfta,verb,48.27
väder,noun,48.25
hinder,noun,48.24
bana,noun,48.15
reklam,noun,48.04
trafik,noun,48.01
artist,noun,47.95
allting,pronoun,47.95
huruvida,subj,47.92
bröd,noun,47.92
butik,noun,47.83
förbli,verb,47.73
beträffande,prep,47.59
vänster,noun,47.58
fartyg,noun,47.47
flyga,verb,47.45
gifta,verb,47.43
ränta,noun,47.34
proposition,noun,47.31
svårighet,noun,47.24
fart,noun,47.21
tant,noun,47.2
avsikt,noun,47.12
opposition,noun,47.11
intryck,noun,47.0
visa,noun,46.94
ideologi,noun,46.83
representant,noun,46.77
tack,noun,46.74
engagemang,noun,46.69
gäng,noun,46.56
träda,verb,46.56
sjunka,verb,46.55
föremål,noun,46.54
attack,noun,46.49
representera,verb,46.46
miljöparti,noun,46.41
avgift,noun,46.38
motsvara,verb,46.25
översättning,noun,46.2
uppskatta,verb,46.1
kommitté,noun,46.0
blod,noun,45.98
högskola,noun,45.98
blanda,verb,45.98
integritet,noun,45.9
hår,noun,45.86
organ,noun,45.79
misstag,noun,45.74
träd,noun,45.68
tak,noun,45.67
straff,noun,45.66
överenskommelse,noun,45.61
kampanj,noun,45.59
grej,noun,45.58
åstadkomma,verb,45.57
budget,noun,45.56
rygg,noun,45.55
press,noun,45.45
verktyg,noun,45.4
framstå,verb,45.4
beroende på,prep,45.39
betyg,noun,45.28
detsamma,pronoun,45.26
start,noun,45.17
leverera,verb,45.14
kompetens,noun,45.13
var och en,pronoun,45.08
vinter,noun,44.95
gripa,verb,44.94
skyldighet,noun,44.81
företrädare,noun,44.73
njuta,verb,44.46
posta,verb,44.39
runda,verb,44.38
för,conj,44.36
bereda,verb,44.28
uppmärksamma,verb,44.27
yta,noun,44.18
skratta,verb,44.04
underlätta,verb,44.04
tillämpning,noun,43.98
föreligga,verb,43.98
garantera,verb,43.97
jakt,noun,43.94
utse,verb,43.93
blick,noun,43.86
svenska,noun,43.74
konferens,noun,43.68
framföra,verb,43.66
varg,noun,43.6
kanal,noun,43.59
utöva,verb,43.51
regim,noun,43.51
fokusera,verb,43.48
bransch,noun,43.46
belopp,noun,43.46
sekund,noun,43.43
reda,verb,43.42
torde,verb,43.35
ordna,verb,43.33
närma,verb,43.31
vind,noun,43.29
gård,noun,43.28
mitt,noun,43.27
sång,noun,43.18
identitet,noun,43.18
skrika,verb,43.14
närma sig,verb,43.14
tidpunkt,noun,43.12
avskaffa,verb,43.11
samband,noun,43.1
uppge,verb,43.08
ursprung,noun,43.07
deltagare,noun,43.07
insikt,noun,43.05
forum,noun,43.03
kort,noun,43.02
statsminister,noun,42.87
definiera,verb,42.8
fönster,noun,42.75
get,noun,42.71
likhet,noun,42.68
ljud,noun,42.67
beställa,verb,42.48
synd,noun,42.46
papper,noun,42.43
fara,noun,42.39
omfattning,noun,42.37
bevara,verb,42.29
väga,verb,42.23
fenomen,noun,42.2
riktlinje,noun,42.17
profet,noun,42.16
decennium,noun,42.15
inriktning,noun,42.05
ram,noun,42.04
misslyckas,verb,42.04
finansiera,verb,42.03
kristendom,noun,42.0
hotell,noun,42.0
skatta,verb,41.87
klaga,verb,41.87
i förhållande till,prep,41.87
upprätta,verb,41.86
gynna,verb,41.53
ifall,subj,41.43
leka,verb,41.37
upprepa,verb,41.31
snö,noun,41.31
märke,noun,41.31
undervisning,noun,41.29
kött,noun,41.19
förutsätta,verb,41.16
replik,noun,41.12
koppling,noun,41.1
snitt,noun,41.04
engelska,noun,41.03
sysselsättning,noun,40.97
besked,noun,40.96
lätta,verb,40.92
avseende,noun,40.83
ropa,verb,40.76
bekämpa,verb,40.74
sjö,noun,40.7
inom ramen för,prep,40.67
kaffe,noun,40.67
förstärka,verb,40.65
euro,noun,40.64
mänsklighet,noun,40.59
betona,verb,40.53
expert,noun,40.48
fildelning,noun,40.41
olja,noun,40.38
förbereda,verb,40.33
förfarande,noun,40.3
trygghet,noun,40.26
konstnär,noun,40.2
stjärna,noun,40.12
tyg,noun,40.09
läsning,noun,40.01
fotboll,noun,40.0
flykting,noun,39.98
koppla,verb,39.9
forma,verb,39.88
bibel,noun,39.87
samarbeta,verb,39.84
slänga,verb,39.82
ögonblick,noun,39.81
neka,verb,39.75
arbetsplats,noun,39.66
lokal,noun,39.58
summa,noun,39.56
tona,verb,39.44
tendens,noun,39.43
restaurang,noun,39.29
återstå,verb,39.29
vila,verb,39.26
kamera,noun,39.24
framställa,verb,39.04
ända,noun,39.0
strand,noun,38.97
mångfald,noun,38.97
pension,noun,38.96
diskriminering,noun,38.94
misstänka,verb,38.94
utsläpp,noun,38.92
logga,verb,38.85
medicin,noun,38.84
sport,noun,38.76
rättvisa,noun,38.74
eld,noun,38.73
erhålla,verb,38.41
egendom,noun,38.38
köp,noun,38.33
välfärd,noun,38.32
sticka,verb,38.31
mäta,verb,38.3
helvete,noun,38.27
jordbruk,noun,38.26
sällskap,noun,38.25
medverka,verb,38.2
arbetstagare,noun,38.17
fånga,verb,38.16
blogga,verb,38.15
terrorism,noun,38.13
fest,noun,38.12
väst,noun,38.1
sajt,noun,38.08
prova,verb,38.07
prägla,verb,38.03
övning,noun,37.99
måla,verb,37.96
vin,noun,37.91
identifiera,verb,37.89
rasism,noun,37.84
ståndpunkt,noun,37.84
granne,noun,37.82
rang,noun,37.81
resultera,verb,37.79
karriär,noun,37.72
trend,noun,37.69
kontor,noun,37.63
jaga,verb,37.6
yttrandefrihet,noun,37.57
fortsättning,noun,37.46
stöta,verb,37.45
förneka,verb,37.44
demonstration,noun,37.37
färd,noun,37.3
efterfrågan,noun,37.29
kandidat,noun,37.23
upprätthålla,verb,37.23
instrument,noun,37.17
fördrag,noun,37.17
analysera,verb,37.12
uppmuntra,verb,37.07
genomförande,noun,37.04
attityd,noun,36.99
föreställning,noun,36.97
än,subj,36.96
lyda,verb,36.93
variant,noun,36.89
utrikesminister,noun,36.87
höjd,noun,36.87
hustru,noun,36.85
gäst,noun,36.85
vandring,noun,36.83
kontakta,verb,36.81
mil,noun,36.74
lära,noun,36.63
medge,verb,36.61
invandring,noun,36.54
alkohol,noun,36.54
arbetarklass,noun,36.51
lögn,noun,36.5
yttrande,noun,36.5
doktor,noun,36.39
gränsa,verb,36.39
vision,noun,36.38
omgivning,noun,36.28
bistånd,noun,36.19
bas,noun,36.17
ansluta,verb,36.17
fil,noun,36.17
föredra,verb,36.14
välkomna,verb,36.02
tillverka,verb,35.95
ambition,noun,35.85
förtjäna,verb,35.75
aktie,noun,35.75
dygn,noun,35.75
anklaga,verb,35.75
norm,noun,35.69
räkning,noun,35.61
republik,noun,35.57
rykte,noun,35.54
jämförelse,noun,35.52
avstå,verb,35.46
ära,noun,35.43
länsstyrelse,noun,35.41
bibliotek,noun,35.39
diktatur,noun,35.37
variera,verb,35.35
boende,noun,35.29
museum,noun,35.28
ursäkt,noun,35.24
vete,noun,35.23
öra,noun,35.14
granskning,noun,35.1
balans,noun,35.09
mage,noun,35.09
lunch,noun,34.98
kommunist,noun,34.92
militär,noun,34.9
gåva,noun,34.86
socialism,noun,34.75
anställning,noun,34.72
ansökan,noun,34.66
test,noun,34.62
protest,noun,34.62
anda,noun,34.6
katastrof,noun,34.56
mur,noun,34.49
tjänsteman,noun,34.46
led,noun,34.43
till följd av,prep,34.39
kristdemokrat,noun,34.3
flod,noun,34.29
talare,noun,34.29
mörker,noun,34.28
begränsning,noun,34.27
värme,noun,34.25
agerande,noun,34.24
minoritet,noun,34.2
dam,noun,34.16
olikhet,noun,34.12
motiv,noun,34.12
utställning,noun,34.11
huvudstad,noun,34.08
terrorist,noun,34.04
besökare,noun,34.03
hushåll,noun,34.01
förvaltning,noun,33.74
hat,noun,33.72
mönster,noun,33.72
varumärke,noun,33.62
fastighet,noun,33.61
moral,noun,33.59
myt,noun,33.55
hamn,noun,33.39
karta,noun,33.33
konvention,noun,33.31
koll,noun,33.3
längd,noun,33.28
läggning,noun,33.2
kilogram,noun,33.17
finansiering,noun,33.11
löfte,noun,33.11
amerikan,noun,33.09
rit,noun,33.09
status,noun,33.08
dikt,noun,33.01
sko,noun,33.0
medarbetare,noun,32.96
lust,noun,32.94
kassa,noun,32.91
flygplats,noun,32.9
bredvid,prep,30.67
med hänsyn till,prep,29.73
rörande,prep,29.57
med anledning av,prep,28.44
från och med,prep,26.44
sådan här,det,26.09
ju,conj,25.65
bortom,prep,24.39
utav,prep,24.37
densamma,pronoun,23.84
såväl som,conj,23.0
intill,prep,22.95
i mitten av,prep,21.36
i närheten av,prep,21.22
tills,prep,20.69
vem som helst,pronoun,20.6
emellan,prep,19.99
vid sidan av,prep,19.48
ovanför,prep,19.1
fastän,subj,19.04
oberoende av,prep,18.86
med stöd av,prep,18.24
innan,prep,17.32
såvitt,subj,17.07
till förmån för,prep,16.96
ett,pronoun,16.92
somlig,pronoun,16.89
allihop,pronoun,15.6
med hänvisning till,prep,14.88
norr om,prep,13.99
i kombination med,prep,13.82
i jämförelse med,prep,13.07
söder om,prep,13.02
jämte,prep,12.94
såvida,subj,12.82
apropå,prep,12.78
i anslutning till,prep,12.71
innanför,prep,12.67
bortsett från,prep,12.22
någon som helst,det,11.25
vardera,pronoun,10.97
fler och fler,pronoun,10.8
liksom,subj,10.64
i motsats till,prep,10.5
förutsatt att,subj,10.4
varannan,det,9.79
i relation till,prep,9.73
under förutsättning att,subj,9.71
med avseende på,prep,9.69
varsin,pronoun,9.51
kontra,prep,9.5
ovan,prep,9.28
uppför,prep,8.99
bara,subj,8.32
ovanpå,prep,7.91
alltihop,pronoun,7.44
i behov av,prep,7.4
utmed,prep,7.29
så länge,subj,7.28
inuti,prep,7.26
nedanför,prep,7.11
i ljuset av,prep,6.94
väster om,prep,6.19
envar,pronoun,5.44
mittemot,prep,1.94
