word,pos,frequency
형태,noun,0.0023752969121140144
각,det,0.002369668246445498
도시,noun,0.002364066193853428
작업,noun,0.0023584905660377358
분위기,noun,0.002352941176470588
그러하다,adj,0.002347417840375587
자기,noun,0.00234192037470726
나이,noun,0.002331002331002331
우선,adv,0.002325581395348837
믿다,verb,0.002320185614849188
바꾸다,verb,0.0023148148148148147
낳다,verb,0.0023094688221709007
바,dep,0.002304147465437788
정보,noun,0.0022988505747126436
열리다,verb,0.0022935779816513763
좋아하다,verb,0.00228310502283105
그리다,verb,0.002277904328018223
만큼,dep,0.0022727272727272726
배우다,verb,0.0022675736961451248
시,noun,0.0022624434389140274
역할,noun,0.002257336343115124
옆,noun,0.0022522522522522522
행동,noun,0.0022471910112359553
어,intj,0.002242152466367713
국내,noun,0.0022371364653243847
비하다,verb,0.002232142857142857
기관,noun,0.0022271714922048997
입장,noun,0.0022222222222222222
만하다,aux,0.0022172949002217295
예,noun,0.0022123893805309734
아래,noun,0.002207505518763797
방식,noun,0.0022026431718061676
영향,noun,0.002197802197802198
그럼,adv,0.002188183807439825
나서다,verb,0.002183406113537118
흐르다,verb,0.002178649237472767
저,det,0.002173913043478261
깊다,adj,0.0021691973969631237
배,noun,0.0021645021645021645
내,dep,0.0021598272138228943
모양,noun,0.0021551724137931034
산,noun,0.002150537634408602
새,det,0.002145922746781116
하지만,adv,0.0021413276231263384
조건,noun,0.002136752136752137
문,noun,0.0021321961620469083
꽃,noun,0.002127659574468085
단계,noun,0.0021231422505307855
올리다,verb,0.00211864406779661
그동안,noun,0.0021141649048625794
교사,noun,0.002109704641350211
갑자기,adv,0.002105263157894737
넘다,verb,0.0021008403361344537
지니다,verb,0.0020964360587002098
바람,noun,0.0020920502092050207
잘하다,verb,0.0020876826722338203
마을,noun,0.0020833333333333333
어리다,adj,0.002079002079002079
대표,noun,0.002074688796680498
가능성,noun,0.002070393374741201
방향,noun,0.002066115702479339
대회,noun,0.002061855670103093
목소리,noun,0.00205761316872428
노래,noun,0.002053388090349076
바다,noun,0.0020491803278688526
힘들다,adj,0.002044989775051125
공부,noun,0.0020408163265306124
움직이다,verb,0.002036659877800407
의원,noun,0.0020325203252032522
노력,noun,0.0020242914979757085
못하다,verb,0.00202020202020202
전혀,adv,0.0020161290322580645
언니,noun,0.002012072434607646
단체,noun,0.002008032128514056
분,dep,0.002004008016032064
알려지다,verb,0.002
가능하다,adj,0.001996007984031936
능력,noun,0.00199203187250996
주장하다,verb,0.0019880715705765406
자식,noun,0.001984126984126984
돌리다,verb,0.0019801980198019802
불,noun,0.001976284584980237
주민,noun,0.0019723865877712033
모으다,verb,0.001968503937007874
자료,noun,0.0019646365422396855
존재,noun,0.00196078431372549
학년,noun,0.001953125
신문,noun,0.001949317738791423
가지다,aux,0.0019455252918287938
이해하다,verb,0.001941747572815534
제품,noun,0.001937984496124031
분야,noun,0.0019342359767891683
선생,noun,0.0019305019305019305
돌아가다,verb,0.0019267822736030828
사업,noun,0.0019230769230769232
행위,noun,0.0019193857965451055
수준,noun,0.0019157088122605363
지난해,noun,0.0019120458891013384
