word,pos,frequency
pues,SCONJ,163.56379265411152
crear,VERB,162.8954737287172
mañana,NOUN,161.64600791167567
raro,ADJ,161.29731977668737
mío,DET,161.29731977668737
habitación,NOUN,161.26826243210496
lejos,ADV,161.06486102002842
sentido,NOUN,161.0067463308637
especial,ADJ,160.83240226336954
quitar,VERB,160.8033449187872
digar,VERB,160.65805819587538
tién,NOUN,160.62900085129303
beber,VERB,160.59994350671064
tras,ADP,160.45465678379884
perro,NOUN,159.69916582465746
cambio,NOUN,159.49576441258094
del,DET,158.94367486551607
tal,PRON,158.1010118726276
probar,VERB,158.07195452804524
lleno,ADJ,157.92666780513343
detrás,ADV,157.78138108222163
mucho,PRON,157.78138108222163
simplemente,ADV,157.51986498098037
descubrir,VERB,157.0549474676626
mover,VERB,156.47380057601535
mitad,NOUN,156.06699775186232
oir,VERB,154.93376131315023
viaje,NOUN,154.75941724565604
desear,VERB,154.73035990107368
relación,NOUN,154.2654423877559
justo,ADJ,154.23638504317353
supuesto,NOUN,154.14921300942646
sentar,VERB,153.6842954961087
lista,NOUN,153.42277939486743
caja,NOUN,152.8416325032202
detener,VERB,152.66728843572602
estado,NOUN,152.60917374656134
probablemente,ADV,152.60917374656134
película,NOUN,152.49294436823186
s,CCONJ,152.4638870236495
buena,ADJ,152.43482967906715
largo,ADJ,152.34765764532006
derecho,NOUN,152.23142826699063
coger,VERB,152.11519888866118
presentar,VERB,151.21442120660797
doctor,NOUN,150.57515962579603
aparecer,VERB,150.25552883539004
modo,NOUN,149.3256938087545
ropa,NOUN,149.26757911958978
medio,NOUN,149.09323505209562
atrás,ADV,148.94794832918382
libre,ADJ,147.69848251214225
respuesta,NOUN,147.64036782297754
ud.,PRON,147.32073703257157
idiota,NOUN,146.82676217467144
segundo,NOUN,146.710532796342
debeer,AUX,146.56524607343016
loco,ADJ,146.50713138426545
paso,NOUN,146.36184466135364
programa,NOUN,146.36184466135364
enseñar,VERB,145.66446839137697
control,NOUN,144.61840398641198
cama,NOUN,144.298773196006
amiga,NOUN,143.6304542706117
cliente,NOUN,143.22365144645863
hermoso,ADJ,142.00324297399945
fuerza,NOUN,141.79984156192293
país,NOUN,141.71266952817584
justo,ADV,141.68361218359348
niña,NOUN,141.48021077151694
adelante,ADV,141.36398139318752
arreglar,VERB,141.0734079473639
pueblo,NOUN,139.59148337366346
tirar,VERB,139.2718525832575
abogado,NOUN,138.57447631328083
cortar,VERB,138.34201755662193
voz,NOUN,138.16767348912776
volar,VERB,137.76087066497473
cuarto,NOUN,137.61558394206293
tierra,NOUN,137.15066642874515
carta,NOUN,136.9472650166686
error,NOUN,136.7148062600097
decir,NOUN,136.656691570845
línea,NOUN,136.48234750335084
cariño,NOUN,136.39517546960374
mandar,VERB,136.01742999003304
encima,ADV,135.98837264545068
querido,ADJ,135.81402857795652
podría,NOUN,135.81402857795652
sino,CCONJ,135.32005372005636
asesinato,NOUN,135.0004229296504
ataque,NOUN,134.91325089590333
cargo,NOUN,134.21587462592663
contacto,NOUN,133.98341586926773
campo,NOUN,133.66378507886176
real,ADJ,133.63472773427944
muchacho,NOUN,133.51849835594996
andar,VERB,133.2860395992911
avión,NOUN,133.14075287637928
explicar,VERB,132.99546615346748
sexo,NOUN,132.82112208597331
oer,VERB,132.70489270764384
ley,NOUN,132.47243395098496
has,AUX,132.21091784974374
faltar,VERB,132.21091784974374
perfecto,ADJ,132.18186050516135
cita,NOUN,131.80411502559065
primero,ADV,131.6297709580965
conmigo,NOUN,131.51354157976704
existir,VERB,130.4965345193844
atacar,VERB,130.4384198302197
parar,VERB,130.40936248563733
bonito,ADJ,129.97350231690191
paz,NOUN,129.65387152649595
costar,VERB,129.62481418191356
hiciste,ADJ,129.56669949274882
negro,ADJ,129.5085848035841
placer,NOUN,129.13083932401344
referir,VERB,128.75309384444273
temer,VERB,128.57874977694854
papel,NOUN,128.25911898654255
molestar,VERB,128.11383226363077
pena,NOUN,127.96854554071896
daño,NOUN,127.67797209489537
frente,NOUN,127.21305458157758
llave,NOUN,127.03871051408342
siguiente,ADJ,126.83530910200687
fuego,NOUN,126.71907972367744
elegir,VERB,126.48662096701854
marido,NOUN,126.34133424410672
diferente,ADJ,126.19604752119491
tanto,NOUN,125.90547407537132
prometer,VERB,125.8473593862066
boca,NOUN,125.81830204162424
señal,NOUN,125.61490062954772
oficial,ADJ,125.46961390663591
chico,ADJ,125.1790404608123
pelear,VERB,124.88846701498866
sala,NOUN,124.8012949812416
secreto,NOUN,124.5688362245827
decisión,NOUN,124.53977888000036
hospital,NOUN,124.30732012334146
traje,NOUN,123.98768933293547
capaz,ADJ,123.92957464377076
preparar,VERB,123.9005172991884
cuidar,VERB,123.9005172991884
decir yo,VERB,123.87145995460604
lograr,VERB,123.7552305762766
evitar,VERB,123.55182916420009
víctima,NOUN,122.94162492797048
dolor,NOUN,122.82539554964102
visto,ADJ,122.70916617131158
gusto,NOUN,122.36047803632324
cuánto,PRON,122.12801927966436
trato,NOUN,122.01178990133492
ofrecer,VERB,121.89556052300546
tienda,NOUN,121.89556052300546
escapar,VERB,121.75027380009368
situación,NOUN,121.63404442176422
cuanto,NOUN,121.51781504343477
no,PART,121.16912690844644
dejar él,VERB,121.08195487469936
destruir,VERB,121.02384018553462
luchar,VERB,120.82043877345812
joven,ADJ,120.47175063846976
droga,NOUN,120.26834922639324
actuar,VERB,120.12306250348144
solo,NOUN,119.94871843598726
falta,NOUN,119.89060374682256
conducir,VERB,119.7743743684931
reunión,NOUN,119.74531702391072
tengar,VERB,119.36757154434004
totalmente,ADV,119.07699809851644
nivel,NOUN,118.98982606476936
estúpido,ADJ,118.90265403102228
proteger,VERB,118.78642465269282
dios,INTJ,118.75736730811046
sueño,NOUN,118.67019527436337
humano,ADJ,118.43773651770448
considerar,VERB,117.91470431522195
servicio,NOUN,117.85658962605726
resultar,VERB,117.74036024772782
montón,NOUN,117.21732804524532
novia,NOUN,116.81052522109223
encargar,VERB,116.72335318734515
completamente,ADV,116.43277974152156
centro,NOUN,115.85163284987432
obtener,VERB,115.47388737030364
cámara,NOUN,115.41577268113892
revisar,VERB,115.27048595822713
propio,ADJ,115.12519923531528
jamás,ADV,115.09614189073294
mente,NOUN,114.7474537557446
dar yo,VERB,114.51499499908572
dirigir,VERB,114.51499499908572
aire,NOUN,114.02102014118556
escena,NOUN,113.87573341827375
caminar,VERB,113.5561026278678
través,NOUN,113.35270121579128
desaparecer,VERB,113.2364718374618
soler,VERB,113.12024245913236
barco,NOUN,113.00401308080292
te,NOUN,112.77155432414403
asesino,NOUN,112.74249697956166
ni,ADV,112.71343963497932
diz,NOUN,111.81266195292612
edificio,NOUN,111.69643257459666
mesa,NOUN,111.28962975044362
va,ADJ,110.73754020337874
antiguo,ADJ,110.12733596714916
edad,NOUN,109.98204924423736
casar,VERB,109.80770517674318
ninguno,PRON,109.633361109249
blanco,ADJ,109.48807438633722
manejar,VERB,109.48807438633722
carrera,NOUN,109.45901704175486
extraño,ADJ,109.3427876634254
responder,VERB,109.31373031884304
recuperar,VERB,108.99409952843706
correcto,ADJ,107.91897777888973
merecer,VERB,107.83180574514262
compañía,NOUN,107.71557636681317
crees,VERB,107.22160150891304
mentir,VERB,107.16348681974831
golpear,VERB,106.98914275225415
regalo,NOUN,106.84385602934232
guardar,VERB,106.23365179311276
averiguar,VERB,106.17553710394805
baño,NOUN,105.94307834728914
culo,NOUN,105.8849636581244
pelo,NOUN,105.7396769352126
estabar,VERB,105.56533286771844
divertido,ADJ,105.50721817855371
interesar,VERB,105.24570207731246
ir yo,VERB,104.80984190857706
zona,NOUN,104.37398173984162
cielo,NOUN,104.37398173984162
llevar él,VERB,104.2577523615122
llamada,NOUN,104.2577523615122
demá,PRON,104.19963767234748
asesinar,VERB,104.17058032776512
crimen,NOUN,104.14152298318274
lindo,ADJ,104.14152298318274
fondo,NOUN,103.93812157110622
adónde,PRON,103.8800068819415
compañero,NOUN,103.79283484819442
duda,NOUN,103.79283484819442
ocupado,ADJ,103.56037609153552
i,CCONJ,103.47320405778844
bomba,NOUN,103.38603202404136
novio,NOUN,103.2698026457119
base,NOUN,103.03734388905302
poner él,VERB,103.03734388905302
dirección,NOUN,102.9792291998883
especie,NOUN,102.92111451072356
aquel,DET,102.45619699740578
asegurar,VERB,102.3690249636587
cena,NOUN,102.28185292991162
invitar,VERB,102.10750886241746
regla,NOUN,101.87505010575858
tarjeta,NOUN,101.4101325924408
verte,NOUN,101.4101325924408
pobre,ADJ,101.4101325924408
caballero,NOUN,101.32296055869372
ante,ADP,101.29390321411134
futuro,NOUN,101.14861649119952
brazo,NOUN,101.14861649119952
cerebro,NOUN,101.09050180203482
despertar,VERB,101.06144445745244
estár,AUX,100.68369897788176
entregar,VERB,100.59652694413468
piso,NOUN,100.24783880914632
mayoría,NOUN,100.18972411998162
atrapar,VERB,100.0444373970698
déjamir,VERB,99.98632270790507
necesario,ADJ,99.46329050542258
anoche,ADV,99.23083174876368
normal,ADJ,97.807021864228
construir,VERB,97.6617351413162
sufrir,VERB,97.40021904007492
varios,DET,97.08058824966896
causar,VERB,96.99341621592188
cometer,VERB,96.61567073635118
hey,INTJ,96.20886791219812
quedar yo,VERB,96.03452384470395
levantar,VERB,96.03452384470395
haber él,AUX,95.33714757472728
cumplir,VERB,95.22091819639785
poco,DET,94.90128740599188
recoger,VERB,94.40731254809172
delante,ADV,94.02956706852102
hacer yo,VERB,93.97145237935632
alrededor,ADV,93.65182158895033
controlar,VERB,93.27407610937964
ah,INTJ,92.89633062980892
acercar,VERB,92.43141311649116
adiós,INTJ,91.99555294775574
investigar,VERB,91.73403684651448
tu,PRON,91.6468648127674
crecer,VERB,91.5015780898556
cierto,DET,91.44346340069087
resolver,VERB,91.12383261028492
agradecer,VERB,90.42645634030822
cualquiera,PRON,90.04871086073753
limpiar,VERB,88.39244221954294
odiar,VERB,88.33432753037822
preferir,VERB,88.24715549663114
debajo,ADV,86.82334561209544
quieres,VERB,86.4746574771071
ayer,ADV,86.03879730837167
continuar,VERB,86.03879730837167
suyo,DET,86.00973996378931
haber él,VERB,85.48670776130682
cenar,VERB,85.28330634923029
abandonar,VERB,84.78933149133015
ayudar él,VERB,84.73121680216542
además,ADV,84.32441397801237
discutir,VERB,84.12101256593583
imaginar,VERB,84.09195522135347
in,ADP,83.68515239720041
ves,VERB,82.75531737056487
cantar,VERB,81.47679420894097
viajar,VERB,81.21527810769972
deberiar,VERB,81.12810607395262
compartir,VERB,80.95376200645846
apenas,ADV,80.77941793896429
arruinar,VERB,80.45978714855832
igual,ADV,80.28544308106416
cruzar,VERB,79.35560805442859
io,ADV,79.06503460860498
huir,VERB,78.89069054111081
utilizar,VERB,78.83257585194609
bastar,VERB,78.33860099404595
tuyo,PRON,77.78651144698108
planear,VERB,77.26347924449858
hallar,VERB,77.1763072107515
bailar,VERB,77.03102048783968
creser,VERB,76.65327500826899
vengar,VERB,76.56610297452191
esconder,VERB,75.89778404912761
mencionar,VERB,75.69438263705106
ir él,VERB,75.57815325872163
llorar,VERB,75.5200385695569
pegar,VERB,75.49098122497455
demostrar,VERB,75.40380919122747
pertenecer,VERB,74.90983433332732
ser,VERB,74.90983433332732
ocupar,VERB,74.8517196441626
depender,VERB,74.53208885375662
gritar,VERB,74.24151540793301
doler,VERB,73.60225382712106
devolver,VERB,73.45696710420926
enterar,VERB,73.13733631380327
aun,ADV,73.10827896922092
saltar,VERB,72.90487755714439
firmar,VERB,72.87582021256203
estudiar,VERB,72.84676286797966
sorprender,VERB,72.78864817881495
vaya,VERB,72.09127190883827
contratar,VERB,71.13237953762035
vetir,VERB,71.01615015929092
aquel,PRON,70.81274874721437
hayas,VERB,70.75463405804966
sugerir,VERB,70.63840467972022
reconocer,VERB,70.43500326764368
ordenar,VERB,70.05725778807299
conmigo,ADP,69.79574168683173
lanzar,VERB,69.70856965308465
anteriormente,ADV,69.53422558559049
disfrutar,VERB,68.98213603852561
quedar él,VERB,68.54627586979021
cubrir,VERB,67.3549247419134
decir tú,VERB,67.23869536358394
oler,VERB,67.12246598525451
estabas,AUX,66.94812191776033
negar,VERB,66.89000722859562
quemar,VERB,66.65754847193672
excepto,ADP,66.48320440444256
suficientemente,ADV,66.30886033694838
saber él,VERB,66.2216883032013
formar,VERB,65.78582813446589
ver yo,VERB,65.43713999947755
incluir,VERB,64.56541966200672
encontrar él,VERB,64.01333011494185
asustar,VERB,63.809928702865314
visitar,VERB,63.63558463537116
sobrevivir,VERB,63.57746994620643
haz,VERB,63.54841260162407
arrestar,VERB,63.170667122053366
quedarte,SCONJ,63.11255243288865
harás,VERB,62.909151020812125
informar,VERB,62.88009367622976
finalmente,ADV,62.44423350749433
permanecer,VERB,61.86308661584712
según,ADP,61.71779989293531
acostar,VERB,61.65968520377058
al,DET,61.456283791694055
sacar él,VERB,61.42722644711169
nada,ADV,61.31099706878226
aguantar,VERB,61.07853831212336
enfrentar,VERB,60.99136627837628
vayar,VERB,59.88718718424655
admitir,VERB,59.21886825885224
alcanzar,VERB,59.1026388805228
estés,VERB,58.92829481302863
vi,VERB,58.28903323221668
soportar,VERB,58.28903323221668
tardar,VERB,58.23091854305196
vigilar,VERB,58.17280385388723
respirar,VERB,57.88223040806362
ayudar yo,VERB,57.41731289474584
bromear,VERB,57.24296882725167
agarrar,VERB,57.24296882725167
poner yo,VERB,56.86522334768098
distir,VERB,56.719936624769176
notar,VERB,56.603707246439726
cuántos,DET,55.55764284147472
directamente,ADV,53.1749405857211
cuánto,DET,52.91342448447985
demasiado,DET,52.53567900490916
temprano,ADV,47.82838918256663
enseguida,ADV,47.04384087884287
eros,PRON,47.01478353426051
do,ADP,45.474744271395366
solamente,ADV,45.3004002039012
adentro,ADV,44.25433579893619
definitivamente,ADV,44.16716376518911
vas,AUX,43.61507421812424
querer,AUX,43.58601687354188
absolutamente,ADV,42.65618184690633
mismo,ADV,41.348601340700064
salvo,ADP,41.23237196237062
perfectamente,ADV,40.97085586112937
